character_code,move_code,category,name_ja,startup,active,recovery,total,on_hit,on_block,damage,is_aerial,is_projectile,is_derived,notes,notes_tool,original_move_code,command,condition_ja,condition_en,startup_basis,chain_cancel_total,fastest_unreachable,last_changed_game_version,first_hit_startup
elena,trunk_slap_1hit,unique,トランクスラップ(単発),16,4,20,39,1,-4,900,false,false,false,,,,r plus p_h,,,standalone,,false,,
elena,trunk_slap_2hits,target_combo,トランクスラップ(2発止め),13,3,26,41,-2,-11,1400,false,false,true,,空振りでは出ないターゲットコンボ。ダメージは通し。,,r plus p_h chain p_h,,,standalone,,false,,16
elena,trunk_slap,target_combo,トランクスラップ,7,11,27,44,,-16,2000,false,false,true,,空振りでは出ないターゲットコンボ。ダメージは通し。,,r plus p_h chain p_h chain p_h,,,standalone,,false,,16
elena,soaring_raid,target_combo,ソアーレイド,,,,,,,800,false,false,true,,エッジケース。地上の相手にジャンプ弱Pを当てると、着地前にターゲットコンボを出せるという特殊な技。空中ターゲットコンボと同じ扱いにしフレームは入れなかった。,,p_l chain k_m,,,unknown,,false,,
elena,raptor_range,target_combo,ラプターレンジ,,,,,,,1400,false,false,true,,空中ターゲットコンボ,,p_m chain p_h,,,unknown,,false,,
elena,rhino_horn_light,special,弱ライノホーン,13,21,19,52,,-9,1100,false,false,false,,,,d dr r plus k_l,,,standalone,,false,,
elena,rhino_horn_medium,special,中ライノホーン,17,22,20,58,,-9,1200,false,false,false,,,,d dr r plus k_m,,,standalone,,false,,
elena,rhino_horn_heavy,special,強ライノホーン,21,22,20,62,,-9,1300,false,false,false,,,,d dr r plus k_h,,,standalone,,false,,
elena,rhino_horn_od,special,ODライノホーン,11,25,19,54,,-9,1200,false,false,false,,,,d dr r plus k k,,,standalone,,false,,
elena,scratch_wheel_light,special,弱スクラッチホイール,5,5,39,48,,-24,1000,false,false,false,,,,r d dr plus k_l,,,standalone,,false,,
elena,scratch_wheel_medium,special,中スクラッチホイール,6,6,44,55,,-30,1200,false,false,false,,,,r d dr plus k_m,,,standalone,,false,,
elena,scratch_wheel_heavy,special,強スクラッチホイール,7,6,48,60,,-33,1400,false,false,false,,,,r d dr plus k_h,,,standalone,,false,,
elena,scratch_wheel_od,special,ODスクラッチホイール,6,23,44,72,,-46,1600,false,false,false,,,,r d dr plus k k,,,standalone,,false,,
elena,lynx_song_light,special,弱リンクシング,11,11,7,28,,,0,false,false,false,,,,d dr r plus p_l,,,standalone,,false,,
elena,lynx_song_medium,special,中リンクシング,11,12,14,36,,,0,false,false,false,,,,d dr r plus p_m,,,standalone,,false,,
elena,lynx_song_heavy,special,強リンクシング,11,14,14,38,,,0,false,false,false,,,,d dr r plus p_h,,,standalone,,false,,
elena,lynx_song_od,special,ODリンクシング,8,19,3,29,,,0,false,false,false,,,,d dr r plus p p,,,standalone,,false,,
elena,leopard_snap_od,special,ODレオパードスナップ,10,13,15,37,,1,1200,false,false,true,,ODリンクシング、または、ODリンクスワールからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_l,,,standalone,,false,,
elena,leopard_snap,special,レオパードスナップ,10,5,22,36,,-5,1000,false,false,true,,リンクシングからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_l,,,standalone,,false,,
elena,buffed_leopard_snap,special,【強化】レオパードスナップ,10,13,15,37,,1,1200,false,false,true,,リンクスワール（スピンサイズ派生版含む）からの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_l,,,standalone,,false,,
elena,harvest_circle_od,special,ODハーベストサークル,8,12,16,35,,-4,1300,false,false,true,,ODリンクシング、または、ODリンクスワールからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_m,,,standalone,,false,,
elena,harvest_circle,special,ハーベストサークル,8,3,23,33,,-9,900,false,false,true,,リンクシングからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_m,,,standalone,,false,,
elena,buffed_harvest_circle,special,【強化】ハーベストサークル,8,12,16,35,,-4,1300,false,false,true,,リンクスワール（スピンサイズ派生版含む）からの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_m,,,standalone,,false,,
elena,mallet_smash_od,special,ODマレットスマッシュ,8,12,16,35,4,3,1000,false,false,true,,ODリンクシング、または、ODリンクスワールからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_h,,,standalone,,false,,
elena,mallet_smash,special,マレットスマッシュ,22,3,19,43,2,-3,800,false,false,true,,リンクシングからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_h,,,standalone,,false,,
elena,buffed_mallet_smash,special,【強化】マレットスマッシュ,22,6,16,43,4,3,1000,false,false,true,,リンクスワール（スピンサイズ派生版含む）からの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus k_h,,,standalone,,false,,
elena,lynx_whirl_od,special,ODリンクスワール,,,,,,,0,false,false,true,,ODリンクシング、または、ODリンクスワールからの派生。何度でも派生可能。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p,,,unknown,,false,,
elena,lynx_whirl_light,special,弱リンクスワール,,,,,,,0,false,false,true,,リンクシング、または、任意強度のリンクスワール（スピンサイズ派生版含む）からの派生。何度でも派生可能。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_l,,,unknown,,false,,
elena,lynx_whirl_medium,special,中リンクスワール,,,,,,,0,false,false,true,,リンクシング、または、任意強度のリンクスワール（スピンサイズ派生版含む）からの派生。何度でも派生可能。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_m,,,unknown,,false,,
elena,lynx_whirl_heavy,special,強リンクスワール,,,,,,,0,false,false,true,,リンクシング、または、任意強度のリンクスワール（スピンサイズ派生版含む）からの派生。何度でも派生可能。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_h,,,unknown,,false,,
elena,moon_glider_1hit_light,special,弱ムーングライド(単発),20,3,20,42,1,-3,800,false,false,false,,,,d dl l plus p_l,,,standalone,,false,,
elena,moon_glider_1hit_medium,special,中ムーングライド(単発),24,3,19,45,2,-2,800,false,false,false,,,,d dl l plus p_m,,,standalone,,false,,
elena,moon_glider_1hit_heavy,special,強ムーングライド(単発),28,3,20,50,2,-2,800,false,false,false,,,,d dl l plus p_h,,,standalone,,false,,
elena,moon_glider_1hit_od,special,ODムーングライド(単発),23,3,20,45,1,-3,800,false,false,false,,,,d dl l plus p p,,,standalone,,false,,
elena,moon_glider_light,special,弱ムーングライド,16,10,25,50,,-13,1400,false,false,true,,同じ強度のMoon Glider派生。空振りではでないターゲットコンボ系のspecial,,d dl l plus p_l chain r plus p,,,standalone,,false,,
elena,moon_glider_medium,special,中ムーングライド,16,10,25,50,,-13,1400,false,false,true,,同じ強度のMoon Glider派生。空振りではでないターゲットコンボ系のspecial,,d dl l plus p_m chain r plus p,,,standalone,,false,,
elena,moon_glider_heavy,special,強ムーングライド,16,10,25,50,,-13,1400,false,false,true,,同じ強度のMoon Glider派生。空振りではでないターゲットコンボ系のspecial,,d dl l plus p_h chain r plus p,,,standalone,,false,,
elena,moon_glider_od,special,ODムーングライド,16,32,35,82,,-19,1900,false,false,true,,同じ強度のMoon Glider派生。空振りではでないターゲットコンボ系のspecial,,d dl l plus p p chain r plus p,,,standalone,,false,,
elena,spinning_scythe_light,special,弱スピンサイズ,15,53,24,91,,-12,900,false,false,false,,ヒット時のみスピンサイズに派生可能でフレームやダメージが変わるが今回は取り扱わない,,d dl l plus k_l,,,standalone,,false,,
elena,spinning_scythe_medium,special,中スピンサイズ,20,57,27,103,,-14,1000,false,false,false,,ヒット時のみスピンサイズに派生可能でフレームやダメージが変わるが今回は取り扱わない,,d dl l plus k_m,,,standalone,,false,,
elena,spinning_scythe_heavy,special,強スピンサイズ,24,55,23,101,,-10,1200,false,false,false,,ヒット時のみスピンサイズに派生可能でフレームやダメージが変わるが今回は取り扱わない,,d dl l plus k_h,,,standalone,,false,,
elena,spinning_scythe_od,special,ODスピンサイズ,18,51,22,90,,-10,1000,false,false,false,,ヒット時のみスピンサイズに派生可能でフレームやダメージが変わるが今回は取り扱わない,,d dl l plus k k,,,standalone,,false,,
elena,lynx_whirl_spinning_scythe_light,special,弱リンクスワール(スピンサイズ派生),,,,,,-12,0,false,false,true,,弱中強スピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_l,,,unknown,,false,,
elena,lynx_whirl_spinning_scythe_medium,special,中リンクスワール(スピンサイズ派生),,,,,,-20,0,false,false,true,,弱中強スピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_m,,,unknown,,false,,
elena,lynx_whirl_spinning_scythe_heavy,special,強リンクスワール(スピンサイズ派生),,,,,,-22,0,false,false,true,,弱中強スピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。,,r plus p_h,,,unknown,,false,,
elena,lynx_whirl_od_spinning_scythe_light,special,弱リンクスワール(ODスピンサイズ派生),,,,,,-10,0,false,false,true,,ODスピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。確定反撃を調べる需要があるため分けた。,,r plus p_l,,,unknown,,false,,
elena,lynx_whirl_od_spinning_scythe_medium,special,中リンクスワール(ODスピンサイズ派生),,,,,,-18,0,false,false,true,,ODスピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。確定反撃を調べる需要があるため分けた。,,r plus p_m,,,unknown,,false,,
elena,lynx_whirl_od_spinning_scythe_heavy,special,強リンクスワール(ODスピンサイズ派生),,,,,,-20,0,false,false,true,,ODスピンサイズからの派生。複雑な派生を持つため、とりあえずmoveは用意するが、セットプレイの自動提案などには使えない状態。別途じっくり整理する必要がある。確定反撃を調べる需要があるため分けた。,,r plus p_h,,,unknown,,false,,
elena,sa1_meteor_volley,super_art,SA1 ミーティアボレー,7,33,55,94,,-68,1800,false,false,false,,,,d dr r d dr r plus k,,,standalone,,false,,
elena,sa2_revival_dance,super_art,SA2 リヴァイブダンス,12,6,62,79,,-47,2800,false,false,false,,,,d dr r d dr r plus p,,,standalone,,false,,
elena,sa2_revival_dance_healing,super_art,SA2 リヴァイブダンス(ヒーリング派生),12,6,62,79,,-47,1950,false,false,false,,SA2 Revival Dance中に下入力。空振り時は発動せず、通常のSA2と同じフレームになるので、throughではなくstandalone,,,,,standalone,,false,,
elena,sa3_song_of_the_grasslands,super_art,SA3 グラスランドソング,8,4,68,79,,-54,4000,false,false,false,,,,d dl l d dl l plus k,,,standalone,,false,,
elena,ca_song_of_the_grasslands,critical_art,CA グラスランドソング,8,4,68,79,,-54,4500,false,false,false,,,,d dl l d dl l plus k,,,standalone,,false,,
elena,rush_standing_light_punch,rush_variant,立ち弱P(ラッシュ),16,4,8,27,8,2,300,false,false,true,,,standing_light_punch,,,,through,,false,,
elena,rush_standing_light_kick,rush_variant,立ち弱K(ラッシュ),16,3,11,29,6,0,300,false,false,true,,,standing_light_kick,,,,through,,false,,
elena,rush_standing_medium_punch,rush_variant,立ち中P(ラッシュ),19,5,15,38,7,1,600,false,false,true,,,standing_medium_punch,,,,through,,false,,
elena,rush_standing_medium_kick,rush_variant,立ち中K(ラッシュ),17,4,15,35,9,5,500,false,false,true,,,standing_medium_kick,,,,through,,false,,
elena,rush_standing_heavy_punch,rush_variant,立ち強P(ラッシュ),23,4,20,46,6,2,800,false,false,true,,,standing_heavy_punch,,,,through,,false,,
elena,rush_standing_heavy_kick,rush_variant,立ち強K(ラッシュ),23,4,19,45,6,0,900,false,false,true,,,standing_heavy_kick,,,,through,,false,,
elena,rush_crouching_light_punch,rush_variant,しゃがみ弱P(ラッシュ),15,3,8,25,9,3,300,false,false,true,,,crouching_light_punch,,,,through,,false,,
elena,rush_crouching_light_kick,rush_variant,しゃがみ弱K(ラッシュ),16,3,8,26,7,3,200,false,false,true,,,crouching_light_kick,,,,through,,false,,
elena,rush_crouching_medium_punch,rush_variant,しゃがみ中P(ラッシュ),19,3,20,41,5,0,600,false,false,true,,,crouching_medium_punch,,,,through,,false,,
elena,rush_crouching_medium_kick,rush_variant,しゃがみ中K(ラッシュ),20,3,18,40,8,1,600,false,false,true,,,crouching_medium_kick,,,,through,,false,,
elena,rush_crouching_heavy_punch,rush_variant,しゃがみ強P(ラッシュ),20,10,20,49,10,-3,800,false,false,true,,,crouching_heavy_punch,,,,through,,false,,
elena,rush_crouching_heavy_kick,rush_variant,しゃがみ強K(ラッシュ),22,3,24,48,,-8,900,false,false,true,,,crouching_heavy_kick,,,,through,,false,,
elena,rush_slide,rush_variant,スライディング(ラッシュ),25,9,22,55,,-6,900,false,false,true,,,slide,,,,through,,false,,
elena,rush_round_arch,rush_variant,ラウンドアーチ(ラッシュ),25,4,19,47,7,1,900,false,false,true,,,round_arch,,,,through,,false,,
elena,rush_handstand_whip_1hit,rush_variant,ハンドスタンドウィップ(単発)(ラッシュ),31,3,19,52,6,1,600,false,false,true,,,handstand_whip_1hit,,,,through,,false,,
elena,rush_trunk_slap_1hit,rush_variant,トランクスラップ(単発)(ラッシュ),27,4,20,50,5,0,900,false,false,true,,,trunk_slap_1hit,,,,through,,false,,
