character_code,move_code,category,name_ja,startup,active,recovery,total,on_hit,on_block,damage,is_aerial,is_projectile,is_derived,notes,notes_tool,original_move_code,command,condition_ja,condition_en,startup_basis,chain_cancel_total,fastest_unreachable,last_changed_game_version,first_hit_startup
terry,power_charge_medium,special,中パワーチャージ,20,6,23,48,,-11,800,false,false,false,,,,d dr r plus k_m,,,standalone,,false,,
terry,power_charge_heavy,special,強パワーチャージ,25,9,27,60,,-16,800,false,false,false,,,,d dr r plus k_h,,,standalone,,false,,
terry,power_charge_od,special,ODパワーチャージ,19,8,24,50,,-14,800,false,false,false,,,,d dr r plus k k,,,standalone,,false,,
terry,quick_burn,special,クイックバーン,10,14,23,46,,-5,900,false,false,false,,,,d dl l plus p_l,,,standalone,,false,,
terry,quick_burn_od,special,ODクイックバーン,10,14,23,46,,-5,1400,false,false,false,,,,d dl l plus p_l p_m,,,standalone,,false,,
terry,burning_knuckle_medium,special,中バーンナックル,14,9,20,42,,-6,1000,false,false,false,,,,d dl l plus p_m,,,standalone,,false,,
terry,burning_knuckle_heavy,special,強バーンナックル,23,14,17,53,,-8,1200,false,false,false,,,,d dl l plus p_h,,,standalone,,false,,
terry,burning_knuckle_od,special,ODバーンナックル,19,14,17,49,,-8,1400,false,false,false,,,,d dl l plus p p,,,standalone,,false,,
terry,crack_shoot_light,special,弱クラックシュート,16,4,18,37,1,-3,700,false,false,false,,,,d dl l plus k_l,,,standalone,,false,,
terry,crack_shoot_medium,special,中クラックシュート,17,7,18,41,3,-3,900,false,false,false,,,,d dl l plus k_m,,,standalone,,false,,
terry,crack_shoot_heavy,special,強クラックシュート,23,11,19,52,,-1,1100,false,false,false,,,,d dl l plus k_h,,,standalone,,false,,
terry,crack_shoot_od,special,ODクラックシュート,20,4,19,42,,-2,1200,false,false,false,,,,d dl l plus k k,,,standalone,,false,,
terry,rising_tackle_light,special,弱ライジングタックル,5,10,33,47,,-23,1000,false,false,false,,,,r d dr plus p_l,,,standalone,,false,,
terry,rising_tackle_medium,special,中ライジングタックル,6,10,40,55,,-26,1200,false,false,false,,,,r d dr plus p_m,,,standalone,,false,,
terry,rising_tackle_heavy,special,強ライジングタックル,7,20,42,68,,-36,1300,false,false,false,,,,r d dr plus p_h,,,standalone,,false,,
terry,rising_tackle_od,special,ODライジングタックル,6,15,49,69,,-42,1600,false,false,false,,,,r d dr plus p p,,,standalone,,false,,
terry,sa1_buster_wolf,super_art,SA1 バスターウルフ,7,12,60,78,,-26,2000,false,false,false,,,,d dr r d dr r plus k,,,standalone,,false,,
terry,sa2_power_geyser,super_art,SA2 パワーゲイザー,13,13,54,79,,-27,2600,false,true,false,,,,d dl l d dl l plus p,,,standalone,,false,,
terry,sa2_twin_geyser,super_art,SA2 ツインゲイザー,22,6,43,70,,,3400,false,false,true,,,,p p,,,standalone,,false,,
terry,sa2_triple_geyser,super_art,SA2 トリプルゲイザー,14,1,125,139,,,4040,false,false,true,,,,p p,,,standalone,,false,,
terry,sa3_rising_fang,super_art,SA3 ライジングファング,8,27,57,91,,-50,4000,false,false,false,,,,d dr r d dr r plus p,,,standalone,,false,,
terry,ca_rising_fang,critical_art,CA ライジングファング,8,27,57,91,,-50,4500,false,false,false,,,,d dr r d dr r plus p,,,standalone,,false,,
terry,power_drive,target_combo,パワードライブ,15,3,22,39,,-5,1470,false,false,true,,,,p_m chain p_h,,,standalone,,false,,7
terry,power_shoot,target_combo,パワーシュート,18,3,31,51,,-14,1300,false,false,true,,,,p_m chain k_h,,,standalone,,false,,7
terry,power_dunk,target_combo,パワーダンク,18,30,33,80,,,1300,false,false,true,,,,p_m chain k_h chain k_h,,,standalone,,false,,7
terry,passing_sway,target_combo,パッシングスウェー,13,2,38,52,-3,-12,1100,false,false,true,,,,p_m chain k_m,,,standalone,,false,,7
terry,jumping_lariat,target_combo,ジャンプラリアットパンチ,24,2,18,43,4,3,1000,false,false,true,地上では繋がらない。単発ダメージを記載。,,,p_m chain k_m chain p_m,,,standalone,,true,,7
terry,jumping_knee,target_combo,ジャンプニーアタック,24,2,20,45,3,-2,1000,false,false,true,地上では繋がらない。単発ダメージを記載。,,,p_m chain k_m chain k_m,,,standalone,,true,,7
terry,fire_kick,target_combo,ファイヤーキック,13,2,28,42,,-16,900,false,false,true,,,,d plus k_m chain d plus k_h,,,standalone,,false,,8
terry,drive_impact,drive_impact,ドライブインパクト,26,2,35,62,,-3,800,false,false,false,,,,p_h k_h,,,standalone,,false,,
terry,rush_standing_light_punch,rush_variant,立ち弱P(ラッシュ),15,3,7,24,8,3,300,false,false,true,,,standing_light_punch,,,,through,,false,,
terry,rush_standing_light_kick,rush_variant,立ち弱K(ラッシュ),16,2,12,29,6,2,300,false,false,true,,,standing_light_kick,,,,through,,false,,
terry,rush_standing_medium_punch,rush_variant,立ち中P(ラッシュ),18,3,16,36,6,1,700,false,false,true,,,standing_medium_punch,,,,through,,false,,
terry,rush_standing_medium_kick,rush_variant,立ち中K(ラッシュ),20,3,18,40,9,2,700,false,false,true,,,standing_medium_kick,,,,through,,false,,
terry,rush_standing_heavy_punch,rush_variant,立ち強P(ラッシュ),20,4,18,41,6,5,800,false,false,true,,,standing_heavy_punch,,,,through,,false,,
terry,rush_standing_heavy_kick,rush_variant,立ち強K(ラッシュ),23,4,21,47,5,0,900,false,false,true,,,standing_heavy_kick,,,,through,,false,,
terry,rush_crouching_light_punch,rush_variant,しゃがみ弱P(ラッシュ),15,3,8,25,8,3,300,false,false,true,,,crouching_light_punch,,,,through,,false,,
terry,rush_crouching_light_kick,rush_variant,しゃがみ弱K(ラッシュ),16,2,11,28,7,2,200,false,false,true,,,crouching_light_kick,,,,through,,false,,
terry,rush_crouching_medium_punch,rush_variant,しゃがみ中P(ラッシュ),17,4,15,35,9,3,600,false,false,true,,,crouching_medium_punch,,,,through,,false,,
terry,rush_crouching_medium_kick,rush_variant,しゃがみ中K(ラッシュ),19,3,19,40,2,-2,500,false,false,true,,,crouching_medium_kick,,,,through,,false,,
terry,rush_crouching_heavy_punch,rush_variant,しゃがみ強P(ラッシュ),19,6,22,46,5,0,800,false,false,true,,,crouching_heavy_punch,,,,through,,false,,
terry,rush_crouching_heavy_kick,rush_variant,しゃがみ強K(ラッシュ),21,3,24,47,,-7,900,false,false,true,,,crouching_heavy_kick,,,,through,,false,,
terry,rush_hammer_punch,rush_variant,ハンマーパンチ(ラッシュ),33,3,19,54,6,1,800,false,false,true,,,hammer_punch,,,,through,,false,,
