character_code,move_code,category,name_ja,startup,active,recovery,total,on_hit,on_block,damage,is_aerial,is_projectile,is_derived,notes,notes_tool,original_move_code,command,condition_ja,condition_en,startup_basis,chain_cancel_total,fastest_unreachable,last_changed_game_version,first_hit_startup
mai,flame_medium_hishou_ryuuenjin,special,[焔版]中飛翔龍炎陣,6,19,28,52,,-28,1200,false,false,true,,,,r d dr plus k_m,,,standalone,,false,,
mai,hishou_ryuuenjin_heavy,special,強飛翔龍炎陣,7,18,29,53,,-31,1200,false,false,false,,,,r d dr plus k_h,,,standalone,,false,,
mai,flame_heavy_hishou_ryuuenjin,special,[焔版]強飛翔龍炎陣,7,18,29,53,,-31,1300,false,false,true,,,,r d dr plus k_h,,,standalone,,false,,
mai,hishou_ryuuenjin_od,special,OD飛翔龍炎陣,6,17,35,57,,-40,1600,false,false,false,,,,r d dr plus k k,,,standalone,,false,,
mai,flame_od_hishou_ryuuenjin,special,[焔版]OD飛翔龍炎陣,6,18,34,57,,-40,1700,false,false,true,,,,r d dr plus k k,,,standalone,,false,,
mai,musasabi_no_mai_od,special,ODムササビの舞,32,6,25,62,,-6,1200,false,false,true,,立相手、画面端、最低空で計測。ガードフレーム公式と違う,,d dl l plus p p,,,through,,false,,
mai,musasabi_no_mai,special,ムササビの舞,32,6,25,62,,-6,1000,false,false,true,,立相手、画面端、最低空で計測。ガードフレーム公式と違う,,d dl l plus p,,,through,,false,,
mai,flame_od_musasabi_no_mai,special,[焔版]ODムササビの舞,32,6,25,62,,-3,1300,false,false,true,,立相手、画面端、最低空で計測。ガードフレーム公式と違う,,d dl l plus p p,,,standalone,,false,,
mai,flame_musasabi_no_mai,special,[焔版]ムササビの舞,32,6,25,62,,-3,1100,false,false,true,,立相手、画面端、最低空で計測。ガードフレーム公式と違う,,d dl l plus p,,,standalone,,false,,
mai,sa1_kagerou_no_mai,super_art,SA1 陽炎の舞,6,34,51,90,,-31,2000,false,true,false,,,,d dr r d dr r plus p,,,standalone,,false,,
mai,flame_sa1_kagerou_no_mai,super_art,[焔版]SA1 陽炎の舞,6,90,46,141,,-26,2300,false,true,true,,,,d dr r d dr r plus p,,,standalone,,false,,
mai,sa2_chou_hissatsu_shinobi_bachi,super_art,SA2 超必殺忍蜂,7,36,26,68,,-24,2800,false,false,false,,,,d dr r d dr r plus k,,,standalone,,false,,
mai,flame_sa2_chou_hissatsu_shinobi_bachi,super_art,[焔版]SA2 超必殺忍蜂,7,36,31,73,,-24,3000,false,false,true,,,,d dr r d dr r plus k,,,standalone,,false,,
mai,sa2_air_chou_hissatsu_shinobi_bachi,super_art,SA2 空中超必殺忍蜂,12,20,66,97,,-53,2800,false,false,false,,,,d dr r d dr r plus k,,,standalone,,false,,
mai,flame_sa2_air_chou_hissatsu_shinobi_bachi,super_art,[焔版]SA2 空中超必殺忍蜂,12,24,62,97,,-48,3000,false,false,true,,,,d dr r d dr r plus k,,,through,,false,,
mai,sa3_shiranui_ryuu_enbu_ada_zakura,super_art,SA3 不知火流・炎舞仇桜,10,39,46,94,,-33,4000,false,false,false,,,,d dl l d dl l plus p,,,standalone,,false,,
mai,ca_shiranui_ryuu_enbu_ada_zakura,critical_art,CA 不知火流・炎舞仇桜,10,39,46,94,,-33,4500,false,false,false,,,,d dl l d dl l plus p,,,standalone,,false,,
mai,rush_standing_light_punch,rush_variant,立ち弱P(ラッシュ),15,3,7,24,9,2,300,false,false,true,,,standing_light_punch,,,,through,,false,,
mai,rush_standing_light_kick,rush_variant,立ち弱K(ラッシュ),15,3,8,25,5,3,300,false,false,true,,,standing_light_kick,,,,through,,false,,
mai,rush_standing_medium_punch,rush_variant,立ち中P(ラッシュ),19,4,15,37,6,1,600,false,false,true,,,standing_medium_punch,,,,through,,false,,
mai,rush_standing_medium_kick,rush_variant,立ち中K(ラッシュ),20,3,18,40,9,0,700,false,false,true,,,standing_medium_kick,,,,through,,false,,
mai,rush_standing_heavy_punch,rush_variant,立ち強P(ラッシュ),20,3,21,43,5,1,800,false,false,true,,,standing_heavy_punch,,,,through,,false,,
mai,rush_standing_heavy_kick,rush_variant,立ち強K(ラッシュ),25,3,22,49,7,1,900,false,false,true,,,standing_heavy_kick,,,,through,,false,,
mai,rush_crouching_light_punch,rush_variant,しゃがみ弱P(ラッシュ),15,3,7,24,8,3,300,false,false,true,,,crouching_light_punch,,,,through,,false,,
mai,rush_crouching_light_kick,rush_variant,しゃがみ弱K(ラッシュ),16,3,8,26,6,2,200,false,false,true,,,crouching_light_kick,,,,through,,false,,
mai,rush_crouching_medium_punch,rush_variant,しゃがみ中P(ラッシュ),17,4,17,37,9,1,600,false,false,true,,,crouching_medium_punch,,,,through,,false,,
mai,rush_crouching_medium_kick,rush_variant,しゃがみ中K(ラッシュ),18,3,19,39,2,-2,500,false,false,true,,,crouching_medium_kick,,,,through,,false,,
mai,rush_crouching_heavy_punch,rush_variant,しゃがみ強P(ラッシュ),21,13,19,52,8,1,800,false,false,true,,,crouching_heavy_punch,,,,through,,false,,
mai,rush_crouching_heavy_kick,rush_variant,しゃがみ強K(ラッシュ),20,3,25,47,,-7,900,false,false,true,,,crouching_heavy_kick,,,,through,,false,,
mai,rush_senkotsu_uchi,rush_variant,扇骨打ち(ラッシュ),31,3,18,51,6,1,600,false,false,true,,,senkotsu_uchi,,,,through,,false,,
mai,rush_hoshi_kujaku_1hits,rush_variant,星孔雀(単発)(ラッシュ),19,5,20,43,7,3,800,false,false,true,,,hoshi_kujaku_1hits,,,,through,,false,,
