character_code,move_code,category,name_ja,startup,active,recovery,total,on_hit,on_block,damage,is_aerial,is_projectile,is_derived,notes,notes_tool,original_move_code,command,condition_ja,condition_en,startup_basis,chain_cancel_total,fastest_unreachable,last_changed_game_version,first_hit_startup
aki,jumping_medium_kick,normal,ジャンプ中K,7,6,34,46,,,600,true,false,false,,,,k_m,,,standalone,,true,,
aki,jumping_heavy_punch,normal,ジャンプ強P,11,6,30,46,,,800,true,false,false,,,,p_h,,,standalone,,true,,
aki,jumping_heavy_kick,normal,ジャンプ強K,8,8,31,46,,,800,true,false,false,,,,k_h,,,standalone,,true,,
aki,drive_impact,drive_impact,ドライブインパクト,26,2,35,62,,-3,800,false,false,false,,,,p_h k_h,,,standalone,,false,,
aki,throw_forward,throw,前投げ,5,3,23,30,,,1200,false,false,false,,,,n or r plus p_l k_l,,,standalone,,false,,
aki,throw_back,throw,後ろ投げ,5,3,23,30,,,1200,false,false,false,,,,l plus p_l k_l,,,standalone,,false,,
aki,drive_parry,system,ドライブパリィ,1,12,33,45,,,0,false,false,false,,,,p_m k_m,,,standalone,,false,,
aki,pu_lao,unique,蒲牢,24,3,18,44,3,-3,600,false,false,false,,,,dr plus p_m,,,standalone,,false,,
aki,chi_wen,unique,螭吻,16,4,21,40,3,-3,900,false,false,false,,,,r plus p_h,,,standalone,,false,,
aki,qiu_niu,unique,囚牛,14,11,24,48,4,2,800,false,false,false,,,,r plus k_h,,,standalone,,false,,
aki,gong_fu,unique,蚣蝮,9,5,35,48,,,800,true,false,false,,ジャンプ攻撃と同じ系列の特殊技,,d plus p_h,,,standalone,,false,,
aki,nightshade_pulse_od,special,OD紫煙砲,16,29,0,44,,1,774,false,true,false,,,,d dl l plus p p,,,standalone,,false,,
aki,nightshade_pulse,special,紫煙砲,17,36,0,52,-5,-10,531,false,true,false,,,,d dl l plus p_l,,,standalone,,false,,
aki,nightshade_chaser_od,special,OD紫煙追,48,5,28,80,,-13,668,false,false,true,,OD紫煙砲から派生、派生部分のみ当たったフレームとダメージを記載,,r plus p,,,through,,false,,
aki,nightshade_chaser,special,紫煙追,43,2,34,78,-4,-16,531,false,false,true,,紫煙追から派生、派生部分のみ当たったフレームとダメージを記載,,r plus p,,,through,,false,,
aki,orchid_spring,special,紫泡泉,1,46,0,46,,,0,false,false,false,,,,d dl l plus p_m,,,standalone,,false,,
aki,toxic_wreath,special,紫泡撒,13,26,13,51,,-4,891,false,false,false,,,,d dl l plus p_h,,,standalone,,false,,
aki,serpent_lash_light,special,弱蛇頭鞭,14,3,26,42,1,-8,536,false,false,false,,以下、全ての技についてだが、毒なし状態でのフレームとダメージを記載,,d dr r plus p_l,,,standalone,,false,,
aki,serpent_lash_medium,special,中蛇頭鞭,14,9,21,43,,-12,686,false,false,false,,,,d dr r plus p_m,,,standalone,,false,,
aki,serpent_lash_heavy,special,強蛇頭鞭,11,6,32,48,,-20,796,false,false,false,,,,d dr r plus p_h,,,standalone,,false,,
aki,serpent_lash_od,special,OD蛇頭鞭,21,5,25,50,4,-14,630,false,false,false,,,,d dr r plus p p,,,standalone,,false,,
aki,cruel_fate_light,special,弱凶襲突,24,22,18,63,2,-3,800,false,false,false,,,,d dl l plus k_l,,,standalone,,false,,
aki,cruel_fate_medium,special,中凶襲突,28,22,18,67,3,-3,900,false,false,false,,,,d dl l plus k_m,,,standalone,,false,,
aki,cruel_fate_heavy,special,強凶襲突,33,22,18,72,4,-3,1000,false,false,false,,,,d dl l plus k_h,,,standalone,,false,,
aki,cruel_fate_od,special,OD凶襲突,28,22,18,67,,2,1732,false,false,false,,,,d dl l plus k k,,,standalone,,false,,
aki,snake_step_light,special,弱蛇軽功,1,37,0,37,,,0,false,false,false,,,,d dr r plus k_l,,,standalone,,false,,
aki,snake_step_medium,special,中蛇軽功,1,39,0,39,,,0,false,false,false,,,,d dr r plus k_m,,,standalone,,false,,
aki,snake_step_heavy,special,強蛇軽功,1,43,0,43,,,0,false,false,false,,,,d dr r plus k_h,,,standalone,,false,,
aki,snake_step_side_switch_heavy,special,強蛇軽功(裏回り),1,50,0,50,,,0,false,false,true,,,,d dr r plus k_h,,,standalone,,false,,
aki,snake_step_od,special,OD蛇軽功,1,34,8,42,,,0,false,false,false,,,,d dr r plus k k,,,standalone,,false,,
aki,snake_step_side_switch_od,special,OD蛇軽功(裏回り),1,48,0,48,,,0,false,false,true,,,,d dr r plus k k,,,standalone,,false,,
aki,sinister_slide,special,悪鬼蛇行,1,216,0,216,,,0,false,false,false,,,,d plus p p,,,standalone,,false,,
aki,sinister_slide_cancel,special,悪鬼蛇行(解除),1,49,0,49,,,0,false,false,true,,上入力で最速解除時,,,,,through,,false,,
aki,venomous_fang,special,猛毒牙,30,15,30,74,,-25,1178,false,false,true,,Sinister Slideから派生,,p,,,through,,false,,
aki,heel_strike,special,蛇連咬,22,15,20,56,4,-3,600,false,false,true,,Sinister Slideから派生,,k,,,through,,false,,
aki,entrapment,special,雁字搦,34,3,55,91,,,1852,false,false,true,,Sinister Slideから派生,,p_l k_l,,,through,,false,,
aki,sa1_deadly_implication,super_art,SA1 死屍累々,10,3,68,80,,-46,1876,false,false,false,,,,d dr r d dr r plus k,,,standalone,,false,,
aki,sa2_tainted_talons,super_art,SA2 紫煙裂爪,7,93,54,153,,-19,2671,false,true,false,,,,d dl l d dl l plus p,,,standalone,,false,,
aki,sa3_claws_of_ya_zi,super_art,SA3 睚眦,10,3,58,70,,-36,4000,false,false,false,,,,d dr r d dr r plus p,,,standalone,,false,,
aki,ca_claws_of_ya_zi,critical_art,CA 睚眦,10,3,58,70,,-36,4500,false,false,false,,,,d dr r d dr r plus p,,,standalone,,false,,
aki,hun_dun,target_combo,渾沌,8,2,15,24,1,-3,540,false,false,false,,,,p_l chain p_l,,,standalone,,false,,
aki,qiong_qi,target_combo,窮奇,14,3,24,40,,-15,1284,false,false,false,,,,p_h chain p_h,,,standalone,,false,,
aki,rush_standing_light_punch,rush_variant,立ち弱P(ラッシュ),16,2,7,24,8,3,300,false,false,true,,,standing_light_punch,,,,through,,false,,
aki,rush_standing_light_kick,rush_variant,立ち弱K(ラッシュ),15,3,12,29,7,1,300,false,false,true,,,standing_light_kick,,,,through,,false,,
aki,rush_standing_medium_punch,rush_variant,立ち中P(ラッシュ),17,5,16,37,7,1,600,false,false,true,,,standing_medium_punch,,,,through,,false,,
aki,rush_standing_medium_kick,rush_variant,立ち中K(ラッシュ),19,3,17,38,10,2,700,false,false,true,,,standing_medium_kick,,,,through,,false,,
aki,rush_standing_heavy_punch,rush_variant,立ち強P(ラッシュ),23,3,21,46,5,0,800,false,false,true,,,standing_heavy_punch,,,,through,,false,,
aki,rush_standing_heavy_kick,rush_variant,立ち強K(ラッシュ),20,4,19,42,8,1,800,false,false,true,,,standing_heavy_kick,,,,through,,false,,
aki,rush_crouching_light_punch,rush_variant,しゃがみ弱P(ラッシュ),15,2,9,25,8,3,300,false,false,true,,,crouching_light_punch,,,,through,,false,,
aki,rush_crouching_light_kick,rush_variant,しゃがみ弱K(ラッシュ),16,3,8,26,7,2,200,false,false,true,,,crouching_light_kick,,,,through,,false,,
aki,rush_crouching_medium_punch,rush_variant,しゃがみ中P(ラッシュ),18,3,18,38,5,1,600,false,false,true,,,crouching_medium_punch,,,,through,,false,,
aki,rush_crouching_medium_kick,rush_variant,しゃがみ中K(ラッシュ),18,3,16,36,9,5,600,false,false,true,,,crouching_medium_kick,,,,through,,false,,
aki,rush_crouching_heavy_punch,rush_variant,しゃがみ強P(ラッシュ),21,3,28,51,,-4,900,false,false,true,,,crouching_heavy_punch,,,,through,,false,,
aki,rush_crouching_heavy_kick,rush_variant,しゃがみ強K(ラッシュ),21,6,20,46,4,1,900,false,false,true,,,crouching_heavy_kick,,,,through,,false,,
aki,rush_pu_lao,rush_variant,蒲牢(ラッシュ),35,3,18,55,7,1,600,false,false,true,,,pu_lao,,,,through,,false,,
aki,rush_chi_wen,rush_variant,螭吻(ラッシュ),27,4,20,50,7,1,900,false,false,true,,,chi_wen,,,,through,,false,,
aki,rush_qiu_niu,rush_variant,囚牛(ラッシュ),25,11,24,59,8,6,800,false,false,true,,,qiu_niu,,,,through,,false,,
